id,name,type,distance,month,year,total_elevation_gain,has_heartrate,average_heartrate,average_speed,moving_time
3689897487,Afternoon Run,Run,10.678700000000001,06,2020,83.5,True,166.3,3.091,3455
3684138776,Morning Run,Run,14.575299999999999,06,2020,100.8,True,168.2,3.073,4743
3674150448,Morning Ride,Ride,95.2002,06,2020,430.1,False,0.0,6.839,13921
3669512290,Morning Run,Run,10.6735,06,2020,85.8,True,152.8,2.972,3591
3664761385,Lunch Run,Run,10.5228,06,2020,71.4,True,156.9,3.309,3180
3661708024,Evening Run,Run,14.529399999999999,06,2020,84.7,True,150.5,3.09,4702
3648243589,Morning Run,Run,15.0079,06,2020,100.7,True,147.0,2.919,5141
3644684448,Sunny days call for long rides ,Ride,130.106,06,2020,501.1,False,0.0,7.28,17871
3638052081,Morning Run,Run,12.8559,06,2020,97.2,True,147.3,2.977,4319
3633423714,Morning Run,Run,10.614,06,2020,86.0,True,157.5,3.04,3492
3628968350,Morning Run,Run,13.4182,06,2020,59.4,True,149.5,2.739,4899
3623138341,Morning Run,Run,10.642700000000001,06,2020,85.9,True,166.1,3.15,3379
3613926644,Morning Ride,Ride,54.4036,06,2020,363.7,True,121.9,6.798,8003
3608430314,The front brake is just an extra frill ,Ride,100.36,06,2020,496.8,False,0.0,7.141,14055
3608428366,Morning Run,Run,10.6387,06,2020,85.8,True,155.4,3.163,3364
3597466915,Morning Run,Run,10.6214,06,2020,85.9,True,154.3,3.17,3351
3592819982,Morning Run,Run,10.620899999999999,06,2020,86.0,True,157.4,3.079,3449
3587182875,Morning Run,Run,11.951,06,2020,90.5,True,150.2,3.033,3940
3579362846,Sauble ☕️ ->Tara 🐄 ,Ride,27.568,06,2020,206.0,True,140.3,8.569,3217
3578956444,Morning Ride,Ride,20.269099999999998,06,2020,43.2,True,97.2,4.497,4507
3578104635,Morning Ride,Ride,27.583299999999998,06,2020,163.0,True,138.2,7.155,3855
3572100238,Studying for calc midterm ,Run,13.428799999999999,06,2020,99.0,True,148.2,3.046,4409
3568928987,Max and I are gonna be okay 💕,Run,10.9408,06,2020,80.2,True,159.0,3.088,3543
3564438698,Lunch Ride,Ride,55.047599999999996,06,2020,268.7,True,152.4,8.255,6668
3562728555,Sauble with Ally,Ride,27.1986,06,2020,119.3,True,114.3,6.548,4154
3560530445,Run before the breakup call with max,Run,5.5032,06,2020,24.5,True,148.8,3.064,1796
3552486132,Morning Run,Run,10.622200000000001,06,2020,57.8,True,164.8,3.135,3388
3543223774,Tara has trails!!,Run,9.288799999999998,05,2020,49.9,True,162.2,3.223,2882
3541728858,Allison biking like a drunk driver,Ride,32.4663,05,2020,175.6,False,0.0,6.031,5383
3537580341,the energy on this ride was ASStronomical,Ride,127.642,05,2020,535.9,False,0.0,6.982,18281
3530583482,Morning Run,Run,9.2424,05,2020,44.8,True,158.4,3.083,2998
3529858261,Afternoon Ride,Ride,14.598799999999999,05,2020,71.0,True,104.6,5.77,2530
3525025079,Morning Run,Run,10.5338,05,2020,57.7,True,159.5,3.119,3377
3523378773,Kathryn biked with me!!,Run,7.306,05,2020,24.2,True,157.0,2.95,2477
3516598668,Afternoon Ride,Ride,23.4211,05,2020,171.3,True,147.3,7.743,3025
3510052780,Morning Run,Run,13.853200000000001,05,2020,98.4,True,161.7,3.038,4560
3503260086,"Birds, cows, & wind ",Run,15.0374,05,2020,106.8,True,164.5,3.092,4863
3501259074,With allison,Ride,14.7025,05,2020,101.5,True,116.1,6.517,2256
3498089608,Chesley Lake,Ride,34.178599999999996,05,2020,285.3,True,143.7,7.757,4406
3496047751,Run with kathryn and allison on bike,Run,3.7258,05,2020,18.1,True,174.1,2.895,1287
3496047793,Afternoon Ride,Ride,14.7465,05,2020,0.0,True,79.4,8.271,1783
3494830692,Morning Run,Run,10.341299999999999,05,2020,85.5,True,168.0,3.17,3262
3487559158,Morning Run,Run,10.3836,05,2020,85.9,True,157.8,3.131,3316
3482277069,Morning Ride,Ride,50.4876,05,2020,339.5,True,143.5,7.257,6957
3476445437,Morning Run,Run,10.6757,05,2020,79.5,True,165.6,3.15,3389
3466421031,Sister bike gang,Ride,14.6,05,2020,0.0,False,0.0,5.945,2456
3465609240,Morning Run,Run,10.9223,05,2020,89.9,True,169.6,3.125,3495
3460970812,Morning Ride,Ride,78.8053,05,2020,520.4,True,152.5,7.158,11010
3455103714,Watch paused mid run - missed km,Run,0.5,05,2020,0.0,False,0.0,3.106,161
3454144697,Morning Run,Run,5.7387,05,2020,32.2,True,169.3,3.077,1865
3452183928,Ride with allison,Ride,14.3,05,2020,0.0,False,0.0,5.556,2574
3451805204,Afternoon Run,Run,10.597299999999999,05,2020,85.9,True,167.5,3.312,3200
3451805810,Sunrise run,Run,14.8725,05,2020,100.8,True,159.3,3.201,4646
3433872264,Morning Run,Run,7.4752,05,2020,40.6,True,166.1,3.137,2383
3429209526,Morning Run,Run,6.7553,05,2020,38.8,True,161.7,3.053,2213
3426272543,And the school stress begins ,Run,6.2282,05,2020,30.3,True,159.1,3.301,1887
3418038465,Morning Run,Run,6.0312,05,2020,30.7,True,150.7,3.014,2001
3409359922,Garibaldi minus the elevation ,Run,32.2041,05,2020,130.1,False,0.0,3.037,10603
3396091401,Reverse triangle,Run,8.9765,05,2020,51.5,True,163.8,3.007,2985
3394025738,Ride with allison ,Ride,14.675600000000001,05,2020,67.4,True,112.9,5.647,2599
3394025694,Time trial loop,Ride,28.3317,05,2020,134.9,True,142.9,7.961,3559
3385620354,Morning Ride,Ride,78.8565,05,2020,445.6,True,136.7,6.849,11513
3381996003,Afternoon Run,Run,10.6896,05,2020,57.7,True,160.0,3.07,3482
3375073206,Soggy worms,Run,8.765600000000001,04,2020,45.3,True,161.3,3.105,2823
3366443112,Second half of the rain run,Run,6.1,04,2020,0.0,False,0.0,3.078,1982
3366298549,What a beautiful day to run in a torrential downpour,Run,8.1189,04,2020,56.6,True,170.8,3.078,2638
3362165162,Lunch Ride,Ride,14.129299999999999,04,2020,84.7,True,127.5,4.732,2986
3361031731,Morning Run,Run,5.331300000000001,04,2020,20.5,True,165.9,2.955,1804
3358324062,Afternoon Run,Run,10.646600000000001,04,2020,57.8,True,166.4,3.077,3460
3353235862,Headwind vs Tailwind,Ride,67.7892,04,2020,345.2,True,147.0,6.999,9685
3347369513,Afternoon Run,Run,8.6656,04,2020,30.7,True,156.3,3.135,2764
3343240679,South <-> Sauble,Ride,53.604800000000004,04,2020,86.0,True,130.0,6.945,7719
3338051369,Scenic route ,Run,17.5935,04,2020,45.9,True,167.3,3.207,5486
3327820675,Killing time ,Ride,50.2278,04,2020,69.0,True,139.6,7.381,6805
3317078003,SUNNY!!,Ride,46.1432,04,2020,183.3,True,140.7,7.344,6283
3313719849,Breaking the Bike Fast,Ride,14.781799999999999,04,2020,72.3,True,165.7,7.947,1860
3313127428,Afternoon Run,Run,7.8166,04,2020,27.9,True,156.0,3.052,2561
3308944780,So windy!!,Run,11.8566,04,2020,66.2,True,159.2,3.07,3862
3302127660,Morning Run,Run,6.3907,04,2020,31.1,True,159.7,3.128,2043
3298223545,So windy!,Run,10.6502,04,2020,27.1,True,173.4,3.183,3346
3290329931,Combines and Jenna’s 🍌🍞 ,Run,8.9382,04,2020,56.5,True,175.6,3.356,2663
3284654677,Fairy lake rail trail run,Run,8.1297,04,2020,30.0,True,164.4,3.234,2514
3276901502,Morning Run,Run,6.292,04,2020,46.3,True,160.1,3.202,1965
3273782155,Strength challenges,Workout,0.0,04,2020,0.0,False,0.0,0.0,900
3272893196,Afternoon Run,Run,8.048,04,2020,46.2,True,160.2,3.231,2491
3268309678,YouTube HITT workout,Workout,0.0,04,2020,0.0,False,0.0,0.0,900
3268172029,Yoga challenge - 1/2 day 5,Yoga,0.0,04,2020,0.0,False,0.0,0.0,1200
3264288303,Abs with Alexis Ren,Workout,0.0,04,2020,0.0,False,0.0,0.0,600
3264289932,Afternoon Run,Run,8.026399999999999,04,2020,48.4,True,153.9,3.222,2491
3264286285,Yoga challenge day 4,Yoga,0.0,04,2020,0.0,False,0.0,0.0,1800
3258976320,Trainer allison is harsh,Run,11.3845,04,2020,66.4,True,163.3,3.308,3442
3255824398,Strength circuit with allison ,Workout,0.0,04,2020,0.0,False,0.0,0.0,1560
3251906990,Yoga day 3,Yoga,0.0,04,2020,0.0,False,0.0,0.0,1800
3249772944,Morning Run,Run,6.1842,04,2020,39.7,True,160.7,3.218,1922
3246806096,Rurally running,Run,9.489600000000001,04,2020,74.6,True,172.3,3.309,2868
3243255726,Outside Strength/HITT workout w/ allison ,Workout,0.0,04,2020,0.0,False,0.0,0.0,1800
3242000456,Yoga,Yoga,0.0,04,2020,0.0,False,0.0,0.0,1800
3239791300,Lunch Run,Run,8.784799999999999,03,2020,66.1,True,185.1,3.244,2708
3236108067,Allison got up the hill!,Run,9.6524,03,2020,72.6,True,167.7,3.187,3029
3231169262,Yoga challenge day 1 ,Yoga,0.0,03,2020,0.0,False,0.0,0.0,1800
3229093873,Run with allison,Run,9.0227,03,2020,48.7,True,168.4,3.19,2828
3229097074,Yoga with Tim and max ,Yoga,0.0,03,2020,0.0,False,0.0,0.0,1800
3225029990,Run with allison,Run,6.2176,03,2020,46.0,True,155.6,3.155,1971
3219923288,Park workout ,Workout,0.0,03,2020,0.0,False,0.0,0.0,720
3217961513,Last run in van,Run,6.5007,03,2020,38.6,True,166.6,3.305,1967
3215037479,Picking up jèrèmie’s truck,Run,5.2367,03,2020,45.5,True,173.1,3.089,1695
3215047271,"Yoga + so bored, pull my eyes out ",Yoga,0.0,03,2020,0.0,False,0.0,0.0,900
3208866893,Social distancing with progurt ,Ride,49.4799,03,2020,309.6,True,121.6,6.097,8116
3204407504,Morning Ride,Ride,46.0351,03,2020,296.1,True,117.8,5.998,7675
3202066379,Bonking in a housecoat,Ride,84.2736,03,2020,880.3,True,135.0,6.05,13930
3199032380,Commute,Ride,12.0,03,2020,0.0,False,0.0,6.667,1800
3199029297,Run avec lauren!,Run,11.500200000000001,03,2020,143.1,True,144.9,2.953,3894
3195988598,Picnic at Iona ,Ride,76.5043,03,2020,300.4,False,0.0,6.566,11652
3192880527,Don’t wanna take an off day in this weather! ☀️ ,Run,10.346200000000001,03,2020,79.2,True,149.7,3.19,3243
3196285484,Commute,Ride,12.0,03,2020,0.0,False,0.0,6.667,1800
3190076679,Short weather!!! Ah!!,Ride,41.9796,03,2020,360.1,False,0.0,6.241,6726
3190080913,Half part 2 ,Run,6.5,03,2020,0.0,False,0.0,2.968,2190
3190071297,Half part one,Run,16.2794,03,2020,124.0,True,175.0,2.865,5682
3183465773,Morning Ride,Ride,62.7284,03,2020,554.3,True,133.3,6.043,10381
3180712426,Afternoon Run,Run,9.094899999999999,03,2020,64.8,True,159.2,3.307,2750
3183654434,Commute,Ride,12.0,03,2020,0.0,False,0.0,6.667,1800
3174785921,Morning Run,Run,7.5763,03,2020,51.9,True,161.1,3.227,2348
3171292129,Morning Run,Run,5.1953000000000005,03,2020,24.1,True,171.9,3.735,1391
3170156287,Night Ride,Ride,0.0,03,2020,0.0,True,128.9,0.0,3325
3169004256,Yoga + strength ,Workout,0.0,03,2020,0.0,False,0.0,0.0,2400
3167469283,Commute ,Ride,24.0,03,2020,0.0,False,0.0,6.667,3600
3166218514,Morning Run,Run,10.42,03,2020,60.4,True,149.6,3.111,3349
3163339804,Fun until it wasn’t ,Ride,74.0455,03,2020,801.0,False,0.0,6.781,10919
3160423717,Ride with Lauren ,Ride,37.8399,03,2020,366.3,True,125.2,6.146,6157
3158157683,Night Ride,Ride,0.0,03,2020,0.0,True,138.9,0.0,3587
3154299703,Strength,Workout,0.0,03,2020,0.0,False,0.0,0.0,1800
3151033613,Morning Run,Run,10.026200000000001,03,2020,59.2,True,173.2,3.119,3215
3148693753,Strength ,Workout,0.0,03,2020,0.0,False,0.0,0.0,2700
3146641855,Afternoon Activity,NordicSki,6.638,03,2020,90.4,True,118.9,1.392,4767
3146042196,Sunday long run ,Run,14.2217,03,2020,103.9,True,172.0,3.098,4590
3142770147,Dropped out of a no drop ride,Ride,17.7104,02,2020,129.6,True,112.9,3.86,4588
3143197861,Commute,Ride,12.0,02,2020,0.0,False,0.0,6.667,1800
3138054605,Night Ride,Ride,0.0,02,2020,0.0,True,131.9,0.0,3705
3135381786,Quick run to clear my head,Run,5.1339,02,2020,26.5,True,144.4,3.089,1662
3131571408,Strength + stretch ,Workout,0.0,02,2020,0.0,False,0.0,0.0,2700
3129802645,Commuting,Ride,21.0,02,2020,0.0,False,0.0,6.667,3150
3129778709,Night Ride,Ride,0.0,02,2020,0.0,True,136.3,0.0,3662
3129834571,Max -> method ,Ride,6.6004,02,2020,37.5,False,0.0,5.661,1166
3129667092,Ride to oatmeal ,Ride,14.450899999999999,02,2020,141.6,True,124.2,5.295,2729
3126329729,Morning Run,Run,8.4359,02,2020,54.8,True,174.8,3.16,2670
3123541509,Afternoon Run,Run,8.4826,02,2020,60.2,True,173.3,3.207,2645
3120238045,Feels good to be back out on the running grind ,Run,11.8384,02,2020,81.5,True,175.6,3.253,3639
3117924280,Ferry ⛵️—> Home 🏕,Ride,41.0056,02,2020,500.7,False,0.0,6.247,6564
3112718973,Hills on hills ,Ride,25.0872,02,2020,325.0,False,0.0,6.35,3951
3109283329,Nanaimo riding ,Ride,21.6221,02,2020,324.4,False,0.0,5.337,4051
3106878304,Tour of victoria ,Ride,106.06,02,2020,1382.7,False,0.0,6.177,17171
3103419205,-> Victoria ,Ride,50.5447,02,2020,360.3,False,0.0,4.652,10864
3099783867,Morning Run,Run,9.5251,02,2020,54.7,True,171.3,3.219,2959
3096696603,Morning yoga,Yoga,0.0,02,2020,0.0,False,0.0,0.0,600
3095431087,Workout w/ Lauren E,Workout,0.0,02,2020,0.0,False,0.0,0.0,3600
3096695677,Commute,Ride,12.0,02,2020,0.0,False,0.0,6.667,1800
3090919436,Recovery run,Run,5.655,02,2020,37.1,True,138.6,2.805,2016
3089693929,Night Ride,Ride,0.0,02,2020,0.0,True,121.8,0.0,3348
3089756116,Morning Yoga,Yoga,0.0,02,2020,0.0,False,0.0,0.0,600
3086737485,Cool down + reflection ,Run,1.1685999999999999,02,2020,7.8,True,90.0,2.265,516
3086451949,Half marathon ,Run,21.5263,02,2020,114.6,True,180.8,3.634,5924
3086451723,Warm up,Run,1.8738,02,2020,2.3,False,0.0,3.639,515
3083676333,Pacing and technique with coach,Ride,51.5185,02,2020,365.9,True,120.8,5.715,9014
3080416928,Strength,Workout,0.0,02,2020,0.0,False,0.0,0.0,1500
3080178760,Afternoon Run,Run,5.6013,02,2020,0.0,True,156.8,3.131,1789
3078546338,Night Ride,Ride,0.0,02,2020,0.0,True,132.7,0.0,3081
3077155133,Home workout,Workout,0.0,02,2020,0.0,False,0.0,0.0,1200
3074839124,Morning Run,Run,8.402,02,2020,58.6,True,166.0,3.208,2619
3077158315,Strength + stretch,Workout,0.0,02,2020,0.0,False,0.0,0.0,1200
3068975955,Half marathon training -6 days!,Run,8.6449,02,2020,62.2,True,173.4,3.424,2525
3056800270,Morning Run,Run,9.926,01,2020,56.6,True,159.2,3.18,3121
3054533966,Strength,Workout,0.0,01,2020,0.0,False,0.0,0.0,1800
3054364699,Treadmill,Run,6.0505,01,2020,0.0,True,156.3,3.373,1794
3051017356,Morning Run,Run,9.0692,01,2020,64.0,True,165.6,3.242,2797
3049774790,Method spin ,VirtualRide,0.0,01,2020,0.0,False,0.0,0.0,3900
3049432796,Strength + yoga,Workout,0.0,01,2020,0.0,False,0.0,0.0,2700
3045933112,Morning Run,Run,8.4694,01,2020,57.3,True,169.9,3.283,2580
3043180229,Ski part 2,NordicSki,6.8505,01,2020,160.1,False,0.0,2.255,3038
3043042540,Whistler ski!,NordicSki,10.5253,01,2020,261.4,False,0.0,2.337,4504
3038239433,Method,EBikeRide,0.0,01,2020,0.0,False,0.0,0.0,3600
3037699362,Strength + Stretch,Workout,0.0,01,2020,0.0,False,0.0,0.0,2400
3034565278,Run with max,Run,6.5,01,2020,0.0,False,0.0,2.708,2400
3032240774,Strength +stretching,Workout,0.0,01,2020,0.0,False,0.0,0.0,1500
3031238809,Morning Run,Run,7.973,01,2020,53.3,True,163.2,3.245,2457
3029666510,Night Ride,Ride,0.0,01,2020,0.0,True,149.1,0.0,3729
3026858392,"Watch died, finished the half",Run,2.1,01,2020,0.0,False,0.0,2.933,716
3026857020,Half marathon with max ,Run,19.898400000000002,01,2020,129.7,True,166.7,2.93,6792
3051068490,Climbing at the hive!,RockClimbing,0.0,01,2020,0.0,False,0.0,0.0,7200
3022457977,Morning Run,Run,6.289899999999999,01,2020,36.3,True,171.8,3.324,1892
3020223269,Treadmill round 3,Run,6.1155,01,2020,0.0,False,0.0,3.398,1800
3018251008,Yoga rave ,Yoga,0.0,01,2020,0.0,False,0.0,0.0,3600
3017797820,Workout,Workout,0.0,01,2020,0.0,False,0.0,0.0,1800
3017693036,Treadmill workout ,Run,6.1155,01,2020,0.0,False,0.0,3.398,1800
3012154996,Treadmill wasn’t so bad today,Run,6.8645,01,2020,0.0,False,0.0,3.814,1800
3009467940,Night Ride,Ride,0.0,01,2020,0.0,True,134.5,0.0,3586
3051064670,Garibaldi lake ,Hike,18.0,01,2020,0.0,False,0.0,0.714,25200
2999233507,Afternoon Activity,Workout,0.0,01,2020,0.0,True,106.6,0.0,1963
2997677293,Night Ride,Ride,0.0,01,2020,0.0,True,145.1,0.0,4276
2996232611,Morning Run,Run,8.3044,01,2020,57.1,True,167.3,3.037,2734
2994126685,Run with max ,Run,7.7158999999999995,01,2020,112.3,True,174.5,2.912,2650
2988351629,Last ski — super slow snow ,NordicSki,7.9885,01,2020,84.0,True,152.5,2.461,3246
2982299510,Grotto,Hike,4.9663,01,2020,60.5,True,91.3,1.031,4816
2980982374,Morning Run,Run,8.253,01,2020,66.0,True,172.1,3.248,2541
2978861520,Lunch Run,Run,8.203700000000001,01,2020,60.9,True,172.3,3.327,2466
2976372645,Morning Activity,NordicSki,8.0996,01,2020,106.7,True,158.6,2.366,3423
2973710708,Skiing! We have snow!,NordicSki,8.986799999999999,01,2020,120.4,True,169.6,2.58,3483
2973710476,Morning Run,Run,6.4257,01,2020,52.3,True,170.0,3.192,2013
2970823936,Last run of 2019,Run,10.1882,12,2019,76.5,True,169.6,3.157,3227
2960365395,Lunch Run,Run,6.4176,12,2019,53.7,True,159.3,3.209,2000
2960641525,Kayla workout w/ allison,Workout,0.0,12,2019,0.0,False,0.0,0.0,1800
2958779127,Tara again ,Run,10.7885,12,2019,94.5,True,162.4,3.125,3452
2954190823,Run with Jessie ,Run,11.9116,12,2019,51.2,True,165.2,2.997,3975
2951318103,Morning Run,Run,7.7191,12,2019,65.1,True,159.7,3.175,2431
2950068415,Run with Allison ,Run,10.134,12,2019,69.2,False,0.0,3.206,3161
2941943428,Lunch Run,Run,5.1386,12,2019,25.2,True,153.9,3.463,1484
2940233962,Morning Run,Run,10.0078,12,2019,57.5,True,168.5,3.073,3257
2938088168,Night Ride,Ride,0.0,12,2019,0.0,True,151.0,0.0,3715
2937904276,Gym sesh,Workout,0.0,12,2019,0.0,False,0.0,0.0,3600
2935718890,Morning Ride,Ride,50.5523,12,2019,233.1,True,125.2,5.775,8754
2930819801,Lunch Run,Run,13.0867,12,2019,114.9,True,166.9,3.254,4022
2929201983,1000 recorded kms!,Run,5.1636999999999995,12,2019,27.6,True,156.4,3.334,1549
2926496783,Morning Run,Run,9.2874,12,2019,63.5,True,168.7,3.215,2889
2923147765,Night Ride,Ride,0.0,12,2019,0.0,True,148.9,0.0,3983
2922841087,Afternoon Run,Run,8.479700000000001,12,2019,46.2,True,166.2,3.211,2641
2917887223,Morning Run,Run,11.0939,12,2019,70.9,True,162.1,3.204,3462
2915228461,Run with Christina ,Run,9.879700000000001,12,2019,148.2,True,155.6,2.94,3361
2914311851,Method ,VirtualRide,0.0,12,2019,0.0,False,0.0,0.0,3600
2912058584,Strength work ,Workout,0.0,12,2019,0.0,False,0.0,0.0,2700
2911875518,Evening Ride,Ride,0.0,12,2019,0.0,True,134.7,0.0,882
2911014600,Fasted Run ,Run,10.0114,12,2019,62.6,True,169.6,3.024,3311
2909289628,Workout,Run,8.0396,12,2019,29.0,True,154.3,3.358,2394
2907548708,Night Ride,Ride,0.0,12,2019,0.0,True,152.3,0.0,4086
2905527253,Commute,Ride,24.0,12,2019,0.0,False,0.0,6.667,3600
2905219551,Exam season starts now 🦃 ,Run,10.5009,12,2019,98.8,False,0.0,3.195,3287
2902387995,Morning Ride,Ride,51.7121,11,2019,352.0,True,139.0,6.763,7646
2898665569,Night Ride,Ride,0.0,11,2019,0.0,True,138.6,0.0,3463
2896501321,Salomon night run! ,Run,12.843200000000001,11,2019,187.7,True,145.5,2.863,4486
2893864465,Workout,Run,7.7776000000000005,11,2019,49.5,True,162.7,3.338,2330
2891858522,Night Ride,Ride,0.0,11,2019,0.0,True,141.0,0.0,3430
2891546465,Lunch Run,Run,10.0127,11,2019,89.9,True,158.9,3.024,3311
2889555364,Commute,Ride,48.0,11,2019,0.0,False,0.0,6.667,7200
2889549326,Afternoon Ride,Ride,33.1252,11,2019,262.9,True,128.5,6.703,4942
2886312007,Forgot to restart my watch at the light :(,Run,1.2,11,2019,0.0,False,0.0,3.133,383
2886307067,Finding a new route,Run,10.896,11,2019,84.0,True,160.3,3.133,3478
2882429299,Night Ride,Ride,0.0,11,2019,0.0,True,143.6,0.0,3717
2878834758,Morning Run,Run,5.0075,11,2019,30.0,True,153.6,3.078,1627
2877062127,Welcome speed work 👋🏼 ,Run,10.1398,11,2019,60.8,True,177.7,3.427,2959
2875344351,It’s like my strava is still on Ontario time,Ride,0.0,11,2019,0.0,True,136.4,0.0,4692
2872668868,Up the hill -> gym,Run,6.2589,11,2019,88.6,True,97.6,3.292,1901
2869509086,Calm and controlled ,Run,10.0114,11,2019,58.3,True,175.5,3.206,3123
2865811607,8pm... strava wyd?,Ride,0.0,11,2019,0.0,True,142.5,0.0,3659
2881335605,Commute,Ride,12.0,11,2019,0.0,False,0.0,6.667,1800
2863187975,Starting to feel my rhythm again,Run,8.6356,11,2019,75.2,True,177.2,3.049,2832
2860931117,Regaining fitness is hard,Run,8.1431,11,2019,31.0,True,168.4,3.283,2480
2858879883,Night Ride,Ride,0.0,11,2019,0.0,True,137.8,0.0,3944
2856416282,Commute,Ride,48.0,11,2019,0.0,False,0.0,6.389,7513
2856365623,Through the inaccurate woods,Run,7.852600000000001,11,2019,71.0,False,0.0,3.23,2431
2853191458,I’ve never ridden in so much rain before ,Ride,45.9601,11,2019,442.6,True,121.1,6.581,6984
2849198539,Night Ride,Ride,0.0,11,2019,0.0,True,124.7,0.0,4777
2846395846,Fitness is a mental game,Run,6.2656,11,2019,59.2,True,162.4,3.152,1988
2841963447,Quality qualitative method,Ride,0.0,11,2019,0.0,True,127.5,0.0,3904
2839487786,School commutes (6 days this week!),Ride,72.0,11,2019,0.0,False,0.0,6.63,10860
2839455984,Afternoon Ride,Ride,24.3629,11,2019,207.7,True,127.8,6.302,3866
2836127370,Well.. today I figured out how to use the pump I’ve been carrying around for the past 5 years,Ride,45.4763,11,2019,340.1,True,129.4,6.803,6685
2833781335,Post-school stress run ,Run,10.012,11,2019,77.6,False,0.0,3.337,3000
2822713931,Bridgeport we meet again ,Ride,77.48110000000001,10,2019,348.3,True,144.7,7.029,11023
2819264796,Ubc group ride: deep cove ,Ride,60.0489,10,2019,655.5,True,125.5,5.951,10091
2814945892,Method,VirtualRide,0.0,10,2019,0.0,True,132.7,0.0,4841
2809806377,Forever easier to run up hills instead of bike,Run,6.8626000000000005,10,2019,109.0,False,0.0,3.083,2226
2789081277,First crash — hit a rock,Ride,45.5719,10,2019,306.0,False,0.0,7.107,6412
2753473486,Indoor practice ,Ride,0.0,09,2019,0.0,True,135.2,0.0,3586
2750975667,Jericho beach trails ,Run,10.134,09,2019,48.9,True,152.1,3.356,3020
2744203752,"Bike hair, don’t care",Ride,39.1365,09,2019,452.6,True,148.5,6.773,5778
2742966751,UBC x Method spin class,Ride,0.0,09,2019,0.0,True,148.2,0.0,3842
2742901832,Run to spin class ,Run,3.4399,09,2019,37.2,True,154.8,3.224,1067
2740213655,Running in the wilderness ,Run,6.12,09,2019,55.5,True,171.9,2.768,2211
2737106732,📚 🚲 📚 ,Ride,37.554,09,2019,303.6,True,140.6,7.414,5065
2734770563,Afternoon Run,Run,7.214,09,2019,34.7,True,169.7,3.392,2127
2732503481,Sunset ride without the sun,Ride,32.4843,09,2019,282.8,True,137.4,7.272,4467
2728737705,UBC Group Ride,Ride,75.56219999999999,09,2019,537.5,True,124.3,7.163,10549
2725047137,To Granville and back,Run,10.697799999999999,09,2019,62.1,True,158.1,3.168,3377
2720669988,Campus loops,Ride,30.186,09,2019,204.4,True,154.0,8.052,3749
2715119149,Afternoon Run,Run,9.518600000000001,09,2019,49.3,True,151.6,3.373,2822
2712366861,Lunch Ride,Ride,32.673,09,2019,311.5,True,138.9,7.227,4521
2708625689,First group ride with UBC,Ride,55.466699999999996,09,2019,480.2,True,115.6,6.148,9022
2704896736,Morning Run,Run,10.139700000000001,09,2019,56.2,True,159.7,3.228,3141
2700892325,Evening Run,Run,7.1298,09,2019,46.7,True,163.1,3.463,2059
2697989250,Lulu run club ,Run,3.1984,09,2019,41.1,True,138.8,2.806,1140
2694856325,Within the raindrops ,Run,5.1587,09,2019,26.8,True,167.6,3.414,1511
2692091899,Happy Belated 22k 🎉,Run,22.0119,09,2019,145.4,True,155.0,3.174,6935
2684963441,Morning Ride,Ride,33.190599999999996,09,2019,309.1,True,137.3,7.241,4584
2683164610,Detour commute home ,Ride,29.9952,09,2019,240.6,True,138.2,7.284,4118
2682036151,Smiling at other runners like yeah I know you’re suffering too,Run,6.7485,09,2019,37.9,True,156.5,3.279,2058
2677993578,Lulu run club ,Run,12.0254,09,2019,113.2,True,145.0,2.974,4043
2673627058,Morning Ride,Ride,47.3946,09,2019,433.8,True,131.5,6.881,6888
2667552823,Morning Run,Run,8.2771,08,2019,36.4,True,147.2,3.168,2613
2663001356,Cypress + Stanley loops,Ride,100.272,08,2019,1664.9,True,145.1,6.216,16131
2657318794,Afternoon Run,Run,9.6129,08,2019,85.4,True,159.7,3.18,3023
2654579818,Run with Kathryn ,Run,5.0116000000000005,08,2019,40.6,True,142.2,3.2,1566
2653250589,Drowned on my way to Stanley Park ,Run,7.1516,08,2019,48.6,True,149.8,3.229,2215
2650983568,Stanley Park,Ride,44.1501,08,2019,458.4,True,137.5,6.889,6409
2648370053,Mt. Gardner,Hike,15.329600000000001,08,2019,762.8,False,0.0,1.173,13068
2644477236,Workout,Run,6.3223,08,2019,33.4,True,155.1,3.216,1966
2642463125,Horseshoe Bay,Ride,75.1635,08,2019,897.4,True,128.9,6.195,12132
2640107472,Ebikes be flexing ,Ride,60.5076,08,2019,558.1,True,137.3,7.121,8497
2634122744,Laps around Stanley ,Ride,48.0114,08,2019,503.7,True,135.1,6.652,7218
2633220265,Stanley Park ,Run,10.0739,08,2019,117.4,True,166.0,3.253,3097
2631352720,Demo with Brandon,Ride,80.609,08,2019,1004.5,True,144.4,6.351,12692
2625048421,Suffer part 2,Ride,17.11,08,2019,76.6,False,0.0,6.744,2537
2624985640,Last suffer before Vancouver ,Ride,124.151,08,2019,1025.1,True,126.3,6.477,19169
2622335199,Chilly ride ,Ride,32.0595,08,2019,181.2,True,140.8,7.54,4252
2621623063,Sauble Falls,Ride,33.317699999999995,08,2019,149.5,True,132.7,7.353,4531
2619003380,Espresso ride w/ Jessie,Ride,64.605,08,2019,450.7,True,142.0,7.302,8847
2616079029,Port Elgin Harbour Run,Run,12.5447,08,2019,25.5,True,153.2,3.193,3929
